CommentID,insurance_line,insurance_subline,confidence,evidence,detected_at
1750827049457952,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750839416123382,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750887722785218,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750888092785181,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750888599451797,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750888729451784,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750902079450449,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750909152783075,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750911499449507,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750823022791688,car,car,0.96,o to,2026-09-16T11:01:31.586651
1750823039458353,car,car,0.96,o to,2026-09-16T11:01:31.586651
1750823299458327,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1750823439458313,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750824472791543,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1750824499458207,life,universal_life,0.92,lien ket chung,2026-09-16T11:01:31.586651
1750825682791422,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750825749458082,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750829759457681,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1750829746124349,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750833722790618,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1750834009457256,critical_illness,critical_illness,0.9,đột quỵ,2026-09-16T11:01:31.586651
1750834092790581,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750840082789982,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750864402787550,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1750870212786969,life,universal_life,0.92,lai suat cam ket,2026-09-16T11:01:31.586651
1750870532786937,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750900812783909,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1750926169448040,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750940609446596,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1750968726110451,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751050159435641,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1751117652762225,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751167422757248,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751477409392916,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751580896049234,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1751593792714611,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1751714952702495,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750859159454741,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750861632787827,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750869562787034,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750870249453632,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751145936092730,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751147222759268,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
1751151096092214,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750916216115702,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750919072782083,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750920302781960,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1750922706115053,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1750922986115025,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750923372781653,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1750923629448294,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750924782781512,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750928596114464,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750930786114245,critical_illness,critical_illness,0.9,ung thu,2026-09-16T11:01:31.586651
1750931876114136,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750933362780654,life,life_general,0.82,bhnt,2026-09-16T11:01:31.586651
1750935429447114,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1750937679446889,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750941469446510,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1750943582779632,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750948419445815,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1750977389442918,critical_illness,critical_illness,0.9,đột quỵ,2026-09-16T11:01:31.586651
1751009622773028,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751017432772247,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
1751018982772092,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751119826095341,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750915432782447,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750916112782379,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750927912781199,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750936409447016,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1750949919445665,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751013586105965,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751216152752375,health,health,0.88,noi tru,2026-09-16T11:01:31.586651
1751235572750433,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751430262730964,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751430436064280,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751471079393549,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751530222720968,health,health,0.88,vien phi,2026-09-16T11:01:31.586651
1751582182715772,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751589049381752,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751597669380890,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751605052713485,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751223206085003,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751169122757078,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751169479423709,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751067649433892,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1751080309432626,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1751082892765701,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751083332765657,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751097066097617,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751102539430403,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751112209429436,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751113059429351,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751116389429018,health,health,0.88,vien phi,2026-09-16T11:01:31.586651
1751172939423363,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751537466053577,life,universal_life,0.92,lai suat cam ket,2026-09-16T11:01:31.586651
1751573162716674,life,life_general,0.82,hợp đồng bảo hiểm,2026-09-16T11:01:31.586651
1751576762716314,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751584849382172,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751586532715337,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751612049379452,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1751738822700108,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751102532763737,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751172436090080,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751596596047664,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751596812714309,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751075216099802,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751079429432714,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751081572765833,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751084656098858,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751085989432058,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751087799431877,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751097612764229,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751098656097458,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751107259429931,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751109926096331,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751110019429655,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751119206095403,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751142852759705,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751166236090700,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751172172756773,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751470802726910,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751473202726670,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751473229393334,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751482566059067,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751486029392054,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751493892724601,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751494096057914,car,car,0.96,o to,2026-09-16T11:01:31.586651
1751508579389799,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751585126048811,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751614502712540,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1751691469371510,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751804416026882,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751169896090334,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751175002756490,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751175406089783,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751184626088861,health,health,0.88,thai san,2026-09-16T11:01:31.586651
1751195522754438,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751215366085787,health,health,0.88,thai san,2026-09-16T11:01:31.586651
1751229022751088,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751235002750490,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751253609415296,health,health,0.88,thai san,2026-09-16T11:01:31.586651
1751579036049420,car,car,0.96,o to,2026-09-16T11:01:31.586651
1751635632710427,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751656366041687,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751727046034619,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751102206097103,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751105222763468,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751105299430127,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751112816096042,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751126259428031,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751134479427209,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751135079427149,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751625322711458,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751628606044463,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751629949377662,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751067189433938,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751067229433934,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751070959433561,health,health,0.88,noi tru,2026-09-16T11:01:31.586651
1751074416099882,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751079559432701,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751087322765258,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751088279431829,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751089169431740,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751092746098049,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751096636097660,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751096736097650,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751102412763749,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751102759430381,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751111859429471,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1751116909428966,health,health,0.88,vien phi,2026-09-16T11:01:31.586651
1751118592762131,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751166986090625,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751171762756814,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751215472752443,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751580389382618,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751583829382274,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751584592715531,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751584782715512,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751586002715390,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751587206048603,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1751621512711839,health,health,0.88,noi tru,2026-09-16T11:01:31.586651
1751737682700222,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751750912698899,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751085822765408,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751087129431944,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1751089722765018,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1751090086098315,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751091562764834,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751092156098108,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751097799430877,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751101319430525,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751101646097159,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1751103799430277,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751109416096382,critical_illness,critical_illness,0.9,đột quỵ,2026-09-16T11:01:31.586651
1751111659429491,health,health,0.88,noi tru,2026-09-16T11:01:31.586651
1751124362761554,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751171046090219,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1751576142716376,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1751626806044643,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1751736502700340,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751153882758602,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751155696091754,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751162512757739,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751170092756981,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751183569422300,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751220166085307,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751220362751954,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751220056085318,travel,travel,0.94,du lich,2026-09-16T11:01:31.586651
1751222609418396,travel,travel,0.94,visa,2026-09-16T11:01:31.586651
1751224192751571,travel,travel,0.94,visa,2026-09-16T11:01:31.586651
1751230202750970,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751235109417146,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751235919417065,travel,travel,0.94,du lich,2026-09-16T11:01:31.586651
1751543429386314,travel,travel,0.94,du lich,2026-09-16T11:01:31.586651
1751581266049197,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751626732711317,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751634676043856,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751718162702174,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751719002702090,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1751719622702028,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2501582310345660,non_life_general,non_life_general,0.75,pti,2026-09-16T11:01:31.586651
2501600183677206,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2501921193645105,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502176716952886,car,car,0.96,o to,2026-09-16T11:01:31.586651
2502873973549827,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2506820433155181,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2501587610345130,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2501591933678031,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2501924210311470,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2501928813644343,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2501929393644285,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2501960983641126,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2501978076972750,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2501993370304554,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502885473548677,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502809860222905,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502811650222726,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502813313555893,critical_illness,critical_illness,0.9,ung thu,2026-09-16T11:01:31.586651
2502817420222149,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502818626888695,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
2502823290221562,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
2502823660221525,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
2502825040221387,life,life_general,0.82,bhnt,2026-09-16T11:01:31.586651
2502825690221322,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
2502827773554447,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
2502829880220903,car,car,0.96,o to,2026-09-16T11:01:31.586651
2502832920220599,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502835306887027,non_life_general,non_life_general,0.75,mic,2026-09-16T11:01:31.586651
2502839730219918,life,life_general,0.82,bhnt,2026-09-16T11:01:31.586651
2502840323553192,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
2502849026885655,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502852406885317,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502855043551720,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
2502859656884592,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
2502478523589372,non_life_general,non_life_general,0.75,pti,2026-09-16T11:01:31.586651
2502479200255971,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502483720255519,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502490600254831,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502506936919864,non_life_general,non_life_general,0.75,pti,2026-09-16T11:01:31.586651
2502827356887822,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2502827606887797,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503092340194657,non_life_general,non_life_general,0.75,pti,2026-09-16T11:01:31.586651
2503366490167242,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503310660172825,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503364416834116,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503019606868597,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503024293534795,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503024856868072,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503026700201221,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503028636867694,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503031126867445,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503064396864118,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503075513529673,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2503076253529599,health,health,0.88,noi tru,2026-09-16T11:01:31.586651
2503082186862339,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503201740183717,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503366066833951,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503516590152232,life,life_general,0.82,quyen loi bao hiem,2026-09-16T11:01:31.586651
2503814130122478,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503055976864960,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503065306864027,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503100140193877,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503234570180434,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503241890179702,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503365270167364,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503667366803821,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503820296788528,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2506526189851272,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2506819059821985,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503130946857463,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503159420187949,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503166980187193,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503190276851530,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503215313515693,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503233813513843,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503273666843191,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503280736842484,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503316870172204,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503364010167490,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503716253465599,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503767776793780,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503769420126949,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503771330126758,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503772053460019,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503779823459242,non_life_general,non_life_general,0.75,pvi,2026-09-16T11:01:31.586651
2503785040125387,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2506034449900446,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2506035669900324,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2507381953099029,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2507427079761183,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2507459269757964,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503137576856800,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503142733522951,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503144070189484,non_life_general,non_life_general,0.75,pvi,2026-09-16T11:01:31.586651
2503145106856047,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503173076853250,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503227530181138,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503365613500663,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503895920114299,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503972970106594,non_life_general,non_life_general,0.75,pvi,2026-09-16T11:01:31.586651
2504326813404543,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503248353512389,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503249673512257,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503250683512156,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503251470178744,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503253456845212,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503254323511792,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503269780176913,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503273773509847,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503288043508420,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503288273508397,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503307720173119,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503364880167403,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503395476831010,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503546670149224,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503682690135622,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503917113445513,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503962243441000,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504041070099784,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504042286766329,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2506753029828588,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503330373504187,non_life_general,non_life_general,0.75,mic,2026-09-16T11:01:31.586651
2503331453504079,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503340313503193,car,car,0.96,o to,2026-09-16T11:01:31.586651
2503344853502739,non_life_general,non_life_general,0.75,pti,2026-09-16T11:01:31.586651
2503355603501664,non_life_general,non_life_general,0.75,mic,2026-09-16T11:01:31.586651
2503359206834637,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503361240167767,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503372640166627,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503653260138565,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2503699773467247,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503721326798425,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503912896779268,non_life_general,non_life_general,0.75,mic,2026-09-16T11:01:31.586651
2503913880112503,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503938936776664,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504018096768748,car,car,0.96,o to,2026-09-16T11:01:31.586651
2504037903433434,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503814630122428,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503821650121726,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503844366786121,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504023920101499,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504052053432019,car,car,0.96,oto,2026-09-16T11:01:31.586651
2504084083428816,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504162590087632,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504162830087608,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504165320087359,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504165596753998,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504166046753953,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503926506777907,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2503973230106568,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504119316758626,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504345146736043,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504082620095629,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504084263428798,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2504086400095251,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
