PostID,PostURL,Date,PostContent,group_id,group_name,group_url,author_name,author_url,reaction_count,Like_Count,Love_Count,Care_Count,Haha_Count,Wow_Count,Sad_Count,Angry_Count,share_count,comment_count,image_urls,video_url
1746631226544201,https://www.facebook.com/groups/hoireviewbaohiem/posts/1746631226544201/,2026-09-02,"E đang quan tâm đến bhsk. Các anh chị cho e xin ít rv với ạ Nhà e 5 người gồm : Chồng 35 tuổi, vợ 33 tuổi. Con 3 đứa 16 tuổi - 15 tuổi - 8 tuổi. Nên mua bảo hiểm gì là hợp lý",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,BraveCrocodile2436,,16,13,3,0,0,0,0,0,0,25,,
2107334776534324,https://www.facebook.com/groups/boithuongbh/posts/2107334776534324/,2026-09-02,Mn tham khảo minh họa lương hưu 1 số mức đóng cho nam/nữ 40 tuổi nha. Ace cần độ tuổi nào nữa nhắn em hoặc cmt nha #bhxhtunguyen,boithuongbh,BỒI THƯỜNG BẢO HIỂM,https://www.facebook.com/groups/boithuongbh/,Thu Trần,https://www.facebook.com/thu.tran.796550,0,0,0,0,0,0,0,0,0,0,,
1617244063193227,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/posts/1617244063193227/,2026-09-02,Nhành hồng mùa Vu Lan - Bolero,baohiemnhantho.chuyenvien,BẢO HIỂM NHÂN THỌ - Hội chuyên viên tư vấn,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/,GIẢI MÃ BẢO HIỂM,https://www.facebook.com/giaimabaohiem.mc,0,0,0,0,0,0,0,0,0,0,,
1617223906528576,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/posts/1617223906528576/,2026-09-02,"🎉 CHÀO MỪNG THÀNH VIÊN MỚI ĐẾN VỚI NHÓM! 🎉 Xin gửi lời chào nồng nhiệt đến tất cả các bạn vừa tham gia cùng gia đình chung của chúng ta 💐 Rất vui khi được kết nối cùng những người bạn có chung mối quan tâm. 👉 Hãy cùng nhau chia sẻ, học hỏi và lan tỏa những giá trị tích cực 👉 Các bạn vui lòng tuân thủ Quy tắc cộng đồng và Quy tắc nhóm để tránh bài viết bị từ chối! 💖 Chúc bạn sẽ có những trải nghiệm thú vị và hữu ích trong nhóm! Ngô Hải, Nguyệt Dương Lê, Nguyễn Thương, Quỳnh Thúy, Bảo Lâm Stone, Nguyễn Mai, Đoàn Ngọc Ánh, Nguyễn Hằng, Phạm Thanh, Mạnh Mạnh, Thuy Trang, Nguyen Thuy, Dinh Luong Duyen, Phan Thị Thùy Trang, Le Hai Ly, Vu Quynh Trang, Trần Lan Anh, Đỗ Thị Nga, Xưởng May Túi Vải Grepaco, Dinh Hoang Anh, Nguyễn Phương, Hoa Mac, Thanh Mai, Lá Ba Cỏ, Quynh Anh, Thanh Thảo, Đinh Mai, Vy Vu, Choo Won, Nguyễn Lan, Nguyễn Cẩm Thơ, Chang Trang Chanel, Nguyễn Thị Thúy, Nguyễn Thị Lam, Trần Hữu Phú, Phương Thảo, Chuyện Nghề Của Huyền, Trương Quốc Cường, Lê Duy, Luong Tung, Huyên Thai, Thành Nhânn, Tuyển CTV bảo hiểm, Lê Ly, Ng Lan, Thành Dũng, Hà My, Huynh Thanhhuy, Nguyễn Thị Bích Hiển, Dong Thanh Nhu, Lâm Thắng, Anh Thu, Vũ Thủy, Bang Lang Hoa, Khả Nhi, Phạm Như Quỳnh, Nguyễn Hà, Hoa Đỗ, Chuyên Matcha Và Nlpc, Linh Linh, Thành Tài, Lee Dong Chun, Trần Xuân, Cải Chíp, Trần Dung, Bảo Minh, Phan Huyền Anh, Đức Ang, Mai Nguyen Nhu, Dược Sĩ Ngọc, Hương Giang, Bình Hoàng, Thu Hà Nguyễn",baohiemnhantho.chuyenvien,BẢO HIỂM NHÂN THỌ - Hội chuyên viên tư vấn,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/,BẢO HIỂM NHÂN THỌ,https://www.facebook.com/bhnt.cvtv,0,0,0,0,0,0,0,0,0,0,,
1746052006602123,https://www.facebook.com/groups/hoireviewbaohiem/posts/1746052006602123/,2026-09-02,"25: BỆNH HIỂM NGHÈO – THẺ SỨC KHỎE TRẢ TIỀN ĐIỀU TRỊ HAY TRẢ MỘT KHOẢN RIÊNG? 👉 Hai quyền lợi này khác nhau nhé! 🏥 Thẻ sức khỏe Generali: Hỗ trợ chi phí y tế thực tế khi khám, điều trị trong phạm vi quyền lợi và hạn mức của chương trình tham gia. 💰 Quyền lợi Bệnh hiểm nghèo: Là quyền lợi riêng, có thể chi trả một khoản tiền khi người được bảo hiểm mắc bệnh hiểm nghèo thuộc phạm vi và đáp ứng điều kiện theo hợp đồng. ❤️ Hiểu đơn giản: Thẻ sức khỏe → hỗ trợ chi phí điều trị. Bệnh hiểm nghèo → hỗ trợ tài chính riêng. Vì vậy, nếu muốn vừa có nguồn hỗ trợ chi phí y tế, vừa có một khoản tài chính khi mắc bệnh hiểm nghèo, cần xem xét các quyền lợi đã tham gia trong hợp đồng. 📌 Quyền lợi thực tế luôn căn cứ Quy tắc & Điều khoản và Hợp đồng bảo hiểm của từng khách hàng. MDRT Lưu Đường Quỳnh – Quỳnh Lucky 📞 0902.148.126 #CC01 #quynhluckybaohiem #GeneraliVietnam Quy tắc & Điều khoản Bảo hiểm Sức khỏe Cá nhân 2025 của Generali",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,Luu Duong Quynh,https://www.facebook.com/luuduongquynh.quynh,2,2,0,0,0,0,0,0,0,0,,
1746531549887502,https://www.facebook.com/groups/hoireviewbaohiem/posts/1746531549887502/,2026-09-02,🍀🍀Từ chối bồi thường vì chưa đủ 30 ngày chờ: Người mua bảo hiểm cần lưu ý gì?🍀🍀 #CôngBảoHiểm #TVTH322,hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,Phạm Quốc Công,https://www.facebook.com/cong.phamquoc.9,3,3,0,0,0,0,0,0,0,0,https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/784321180_3690572131080625_6149151176240991288_n.jpg?stp=dst-jpg_tt6&cstp=mx1600x1600&ctp=s1600x1600&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=edQAAoPa_v8Q7kNvwEJs2el&_nc_oc=AdrKMrk0d0lmqWP54vDXtQQdAD0GkJ4bD234AvOJerYBF15zOhikOJ0rcYo3YIsCKy0&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=S7tZ7Eicf_SEOV-KriIvAw&_nc_ss=7b2a8&oh=00_AQKyDVo62HZJcf0ZNTa1a_qlgKmYBJMbu0p2nwVzqZrR8Q&oe=6A9EC02C|https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/790505880_3690572137747291_7615026275967469674_n.jpg?stp=dst-jpg_tt6&cstp=mx1600x1600&ctp=s1600x1600&_nc_cat=106&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=JNlLI2JWzB8Q7kNvwGg5t53&_nc_oc=AdpgOjnLGufdKkmCs71KUy3U-fMBfdiw6la6lnIzevsk8VUY66ZBHkwBcYWjtmh-S1k&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=S7tZ7Eicf_SEOV-KriIvAw&_nc_ss=7b2a8&oh=00_AQJ2Mfz9941R1uQ8390tJ8YdLjyyMkAQrDtaxOJLPNrefw&oe=6A9EBCC9|https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/785857579_3690572134413958_890491418448390154_n.jpg?stp=dst-jpg_tt6&cstp=mx1600x1600&ctp=s1600x1600&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=cSdJG7m9NB4Q7kNvwEzhuu5&_nc_oc=Adq-hT3P0hMqxLhpMZ985xfNLtE6tROH2c1xKx8mFWdc4cBM5Iq2Xmrrvqy4Ho-p56Y&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=S7tZ7Eicf_SEOV-KriIvAw&_nc_ss=7b2a8&oh=00_AQJ6QZAoFkWikCebil1gddhOJWCHPu8mZV7nl90l4yUEdQ&oe=6A9ED3A4|https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/784251108_3690572194413952_6921589280778669536_n.jpg?stp=dst-jpg_tt6&cstp=mx1600x1600&ctp=s1600x1600&_nc_cat=110&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=zU7KVuRUhKMQ7kNvwEnr9el&_nc_oc=Adqcd9PC4Y0NgrEk3yXcQ4snR_CaLkkoXCxeRhvwhs9YAb71l5F8SniTyeaGhN5zNW4&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=S7tZ7Eicf_SEOV-KriIvAw&_nc_ss=7b2a8&oh=00_AQJGMxAyJ3qNP-sXNgT0h2MUXO9TwPfkpETdZEF6g7DzQQ&oe=6A9EB8A2|https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/784251105_3690572227747282_5346799594625691696_n.jpg?stp=dst-jpg_tt6&cstp=mx1600x1600&ctp=s1600x1600&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=AnW9kSDjAxwQ7kNvwGzIBkp&_nc_oc=AdpRwLM9PU35XBWzCA-Fl7BUwHsutc3j-ROL13TVWYoiF7Oqg7yqDePJuPk0rKTpkqY&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=S7tZ7Eicf_SEOV-KriIvAw&_nc_ss=7b2a8&oh=00_AQLw8FIVCAvbNsymVmIpqmRs5qI-XrZTS_RlLTuNSJ3T7A&oe=6A9EC700,
1746584549882202,https://www.facebook.com/groups/hoireviewbaohiem/posts/1746584549882202/,2026-09-02,Mẹ có thẻ nhân thọ và con có thẻ sức khoẻ đi kèm của Daiichi thì Mẹ có thể mua thêm hãng nào ko ạ (e quan tâm luôn vấn đề bhts và ngoại trú cho Mẹ vì thẻ nhân thọ Daiichi chỉ giải quyết nội trú cho Mẹ thôi),hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,KnowledgeableElk7292,,8,8,0,0,0,0,0,0,0,12,,
1746575946549729,https://www.facebook.com/groups/hoireviewbaohiem/posts/1746575946549729/,2026-09-02,"E chào anh chị E cần tư vấn chút E sn 96, mẹ e sn 69, mẹ e vừa mổ dây chằng chéo trước, đang thời gian tập phục hồi. E đang phân vân nên mua BHSK của MIC cho 2 mẹ con, hay mua BHNT cho e rồi đính kèm cho thẻ SK cho mẹ e Tài chính của e tầm 10tr-15tr/năm. Có thể cố hơn 1 chút E cảm ơn anh chị!",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,Anonymous participant,,9,8,1,0,0,0,0,0,1,9,,
28573653888913680,https://www.facebook.com/groups/congdongtuvanvienbaohiem/posts/28573653888913680/,2026-09-02,Mình đang quan tâm sản phẩm ILP đầu tư. Các b ib chia sẻ cho mình nhé,congdongtuvanvienbaohiem,Cộng đồng Tư vấn viên bảo hiểm,https://www.facebook.com/groups/congdongtuvanvienbaohiem/,GlowingHummingbird2665,,28,24,3,0,1,0,0,0,0,47,,
2129399504313518,https://www.facebook.com/groups/tuvanbaohiemnhanthovn/posts/2129399504313518/,2026-09-02,"Trong nhóm mình có anh/chị nào đang làm tư vấn bảo hiểm không ạ? Mình đang muốn kết nối thêm với một số anh/chị tư vấn ở các khu vực khác nhau. Thỉnh thoảng bên mình có người hỏi về bảo hiểm nhưng không phải nhu cầu nào mình cũng có người phù hợp để hỗ trợ. Nên muốn làm quen thêm với mọi người, sau này nếu có trường hợp phù hợp thì có thể hỗ trợ và kết nối cho nhau 😊 Anh/chị đang làm khu vực nào và chuyên dòng bảo hiểm nào có thể comment giao lưu nhé.",tuvanbaohiemnhanthovn,Hiệp Hội Tư vấn Bảo hiểm Nhân thọ Việt Nam,https://www.facebook.com/groups/tuvanbaohiemnhanthovn/,Ngoc Anh Nguyen,https://www.facebook.com/profile.php?id=61582681787678,9,8,1,0,0,0,0,0,0,12,,
1617139329870367,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/posts/1617139329870367/,2026-09-02,"MỘT CƠ HỘI HỢP TÁC CHO ANH/CHỊ LÀM BẢO HIỂM Làm bảo hiểm có một lợi thế rất lớn: anh/chị đã có sẵn mạng lưới khách hàng. Bên mình đang phát triển chuỗi 500 SPA trên toàn quốc. Anh/chị chỉ cần giới thiệu, kết nối khách hàng. Công ty lo mặt bằng, kỹ thuật viên, đào tạo, quy trình, marketing và vận hành. Công ty còn tài trợ voucher để anh/chị gửi tặng khách hàng, vừa mang lại lợi ích thiết thực vừa duy trì mối quan hệ lâu dài. Chia lợi nhuận 60% – 40%. Không cần đầu tư vốn. Muốn tìm hiểu mô hình, IB mình trao đổi nhé!",baohiemnhantho.chuyenvien,BẢO HIỂM NHÂN THỌ - Hội chuyên viên tư vấn,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/,Cao Xuân Tỉnh,https://www.facebook.com/cao.xuan.tinh.14131,0,0,0,0,0,0,0,0,0,0,,
1746529996554324,https://www.facebook.com/groups/hoireviewbaohiem/posts/1746529996554324/,2026-09-02,"🛑 DN bảo hiểm phá sản, hợp đồng của khách hàng được bảo đảm như thế nào?🤔 #CôngBảoHiểm #TVTH322",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,Phạm Quốc Công,https://www.facebook.com/cong.phamquoc.9,4,3,1,0,0,0,0,0,0,2,https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/784310040_3690569651080873_3251919378297816009_n.jpg?stp=dst-jpg_tt6&cstp=mx1600x1600&ctp=s1600x1600&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=DTd1iI-Ijv4Q7kNvwGdnkmx&_nc_oc=AdpYEXXL3oDmcjNmEwR3hZagIkOy7gS9x945rfrrNeHqTaHkEMWF9gqrAaDAwhuEZho&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=mkqEucnYXp08pM9CzxCGSw&_nc_ss=7b2a8&oh=00_AQIJIfK8qs87nXHGEQaz6ZdEPNBhyo-AGDtzAS4ypAAn6A&oe=6A9ED2A5|https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/786898952_3690569657747539_1446491791835369278_n.jpg?stp=dst-jpg_tt6&cstp=mx1600x1600&ctp=s1600x1600&_nc_cat=110&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=weTl543N4pIQ7kNvwFSoMLG&_nc_oc=Ado7O9TsZ8LPfiL3A8uPSYmmG8Zb639qej2dPAS9KlC_t0-7Mp7vWbdbOhkP0pD-jUA&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=mkqEucnYXp08pM9CzxCGSw&_nc_ss=7b2a8&oh=00_AQIFQWKQU9n2ABM9PLJyULvLD_Nk24HRGEF-86adz6ru-g&oe=6A9EA65A|https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/788849304_3690569654414206_1708996544583947372_n.jpg?stp=dst-jpg_tt6&cstp=mx1600x1600&ctp=s1600x1600&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=wCl0Uuawb2IQ7kNvwGQSnOJ&_nc_oc=AdpTEP5RciSoVB64qzthr9NJJGx6bbP9iw9ep1lcwi9Ntdw1DpwTlvfFP4A_htkJeuo&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=mkqEucnYXp08pM9CzxCGSw&_nc_ss=7b2a8&oh=00_AQLQPG0haF1uv7Z9GiGAf0IHAVXionb65dX7V7Y5r-0cLg&oe=6A9EB3A4|https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/792090152_3690569731080865_2262151069349947419_n.jpg?stp=dst-jpg_tt6&cstp=mx1600x1600&ctp=s1600x1600&_nc_cat=110&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=y8RsOS3Zn5cQ7kNvwHa1Iyx&_nc_oc=AdrTTiOo3mGwTPVA19VZK79sKoC746A4JK5d_MGC3-oRcaSKT7yUEZONPtn7tZs2hSM&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=mkqEucnYXp08pM9CzxCGSw&_nc_ss=7b2a8&oh=00_AQJV8DUyZC5YFWGoWFOoRfuvb47SaFj5xPFHs3a-tBrIYQ&oe=6A9ED691,
1746521336555190,https://www.facebook.com/groups/hoireviewbaohiem/posts/1746521336555190/,2026-09-02,"🌱 ĐỪNG HIỂU NHẦM: BẢO HIỂM PHẢI LÀ MỘT HỢP ĐỒNG THẬT LỚN Có một điều tôi muốn chia sẻ thật lòng với anh chị: Khi nhắc đến bảo hiểm nhân thọ, nhiều người thường nghĩ: “Bảo hiểm chắc phải đóng vài chục triệu mỗi năm.” “Thu nhập của tôi chưa cao thì chắc chưa cần mua.” “Đã mua bảo hiểm thì phải mua một hợp đồng thật lớn mới có ý nghĩa.” Nhưng thực tế không hẳn như vậy. ❤️ Bảo hiểm không phải là cuộc thi xem ai có hợp đồng lớn hơn. Điều quan trọng nhất là: 👉 Mình đang cần được bảo vệ điều gì? 👉 Mức ngân sách nào phù hợp với gia đình mình? 👉 Giải pháp nào thực sự cần thiết ở thời điểm hiện tại? Có người cần một kế hoạch bảo vệ dài hạn cho gia đình. Nhưng cũng có người ở thời điểm này chỉ cần một thẻ chăm sóc sức khỏe phù hợp với nhu cầu và ngân sách. Và như vậy cũng đã rất đáng quý. Một tấm thẻ chăm sóc sức khỏe có thể giúp chúng ta chủ động hơn khi cần khám chữa bệnh, giảm bớt áp lực tài chính trong những tình huống không mong muốn và quan trọng hơn là tạo cho mình một sự chuẩn bị. 🌿 Không phải cứ nhiều tiền mới cần bảo hiểm. 🌿 Không phải cứ hợp đồng lớn mới là bảo vệ tốt. 🌿 Quan trọng là giải pháp đó có phù hợp với bạn hay không. Nếu hôm nay ngân sách của anh chị chưa lớn, chúng ta có thể bắt đầu từ một giải pháp nhỏ. Khi điều kiện tài chính tốt hơn, nhu cầu thay đổi, chúng ta có thể tiếp tục điều chỉnh và bổ sung. Giống như việc xây một ngôi nhà… Không nhất thiết phải xây tất cả trong một ngày. Quan trọng là hôm nay mình bắt đầu đặt viên gạch đầu tiên. 🧱❤️ Vì vậy, nếu anh chị từng nghĩ: “Bảo hiểm không dành cho tôi vì tôi chưa có nhiều tiền.” Thì có lẽ anh chị hãy thử nghĩ lại. Có thể anh chị không cần một hợp đồng thật lớn ngay hôm nay. Có thể anh chị chỉ cần một giải pháp đúng với nhu cầu, đúng với khả năng tài chính và đúng với giai đoạn cuộc sống hiện tại. Nếu anh chị muốn, tôi sẵn sàng cùng anh chị xem xét nhu cầu và ngân sách trước, không nhất thiết phải bắt đầu bằng một hợp đồng lớn. Bởi với tôi: Trao giá trị không phải là bán cho khách hàng thứ đắt nhất. Mà là giúp khách hàng tìm được thứ phù hợp nhất. ❤️ 🌱 Bảo vệ từ những điều nhỏ. 🌱 Chủ động cho những điều lớn. 🌱 Và bắt đầu từ khả năng của chính mình. Ib cho tôi nếu bạn cần được hiểu thêm về bảo hiểm nhân thọ 🤗🌻🧚‍♀️❤️",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,Nguyễn Ngọc Hảo,https://www.facebook.com/nguyen.ngoc.hao.97992,3,3,0,0,0,0,0,0,1,0,,
1746429153231075,https://www.facebook.com/groups/hoireviewbaohiem/posts/1746429153231075/,2026-09-02,Mình muốn mua thẻ bh rời cho bạn nhỏ 3 tháng tuổi. Mn tư vấn giúp mình nên mua của bên nào mà thủ tục giải quyết nhanh gọn với ạ. Mình cảm ơn!,hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,RelaxingPassionfruit1108,,5,5,0,0,0,0,0,0,0,12,,
2107203606547441,https://www.facebook.com/groups/boithuongbh/posts/2107203606547441/,2026-09-02,"Không phải cứ đóng BHXH lâu thì lương sẽ cao. CHỊ EM ĐÃ ĐÓNG BHXH TRÊN 15 NĂM NHẤT ĐỊNH PHẢI ĐỌC BÀI NÀY Hôm này em nhận quá trình đóng của 1 chị sinh năm 1983 với 16 năm 3 tháng đóng BHXH cả qua công ty và tự nguyện. Có 1 điều khá buồn là chị có 22 tháng tự nguyện đóng mức thấp nhất là 1,5 triệu nên lương bình quân bị giảm từ 9,8tr xuống 9tr. Nếu chị vẫn tiếp tục đóng cho đủ 30 năm với mức lương 1,5 triệu thì lương hưu sẽ giảm so với không đóng tiếp. Từ 4.3tr giảm xuống 4.1tr Nghe thì vô lý nhưng tính rồi mới biết. Vậy nên không phải cứ đóng lâu hưởng tỷ lệ tối đa là lương hưu sẽ tăng. Còn phải tính toán mức đóng cho phù hợp. Với người đã đóng trên 15 năm lại càng phải tính kĩ để tránh đóng mức thấp hơn mức BQ đã tham gia, làm giảm mức lương BQ và lương hưu không tăng hoặc tăng rất ít. ACE nào đang muốn đóng thêm BHXH tự nguyện để lương hưu cao hơn nhắn em quá trình để được tư vấn mức đóng và thời gian đóng phù hợp nhé. Bác nào không hiểu rõ thì đừng đi tư vấn người khác là cứ đóng mức thấp nhất cho đủ 30 năm để hưởng tỷ lệ tối đa. 75% của mức BQ 5.5tr còn thấp hơn 48% của mức 9tr #Thutrienhxh #Dichvutuvanbhxh #BHXH2026 #Thongtinbaohiem #BHXH",boithuongbh,BỒI THƯỜNG BẢO HIỂM,https://www.facebook.com/groups/boithuongbh/,Nguyễn Thu Triền,https://www.facebook.com/Thutrienbn,4,4,0,0,0,0,0,0,0,0,https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.99422-6/789709025_1683461036094811_5728171932352703774_n.png?stp=dst-jpg_tt6&cstp=mx1030x781&ctp=s1030x781&_nc_cat=110&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=bFmXRIXzVQAQ7kNvwFkcWKF&_nc_oc=AdqhjLDF7EL1yg6eWmXKcUqMqgsBgMTqxNoLBhND5yXSKK390b_TsB6Al4NBaSx1jXE&_nc_zt=14&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=8y8GwMobUaVtTUpoUEKLuQ&_nc_ss=7b2a8&oh=00_AQJihVhqJ8pMnoNfZ6MkCTUjJc65eBefAACrt4VSAGfuSg&oe=6A9EA2B0|https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.99422-6/792863906_1398732508876810_9137648598739594158_n.png?stp=dst-jpg_tt6&cstp=mx1360x1480&ctp=s1080x2048&_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=vyvPRv0drvYQ7kNvwEHth5r&_nc_oc=AdqyqaAp_dMhxSjk-RE9ii6UIu9z052sKh0oSIZ0dAT937RWyiMpX6r_dH8C7cRct9o&_nc_zt=14&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=8y8GwMobUaVtTUpoUEKLuQ&_nc_ss=7b2a8&oh=00_AQJ7VlgyjPX5UoVLoYzvrawfUVSAXndc-EaGuY1p2XD56g&oe=6A9EB475,
1745797719960885,https://www.facebook.com/groups/hoireviewbaohiem/posts/1745797719960885/,2026-09-02,"Bảo hiểm cho bé 14m Chào cả nhà mình, em muốn mua bảo hiểm cho bé 14 tháng tuổi. Bé từng điều trị viêm phổi 1 tuần Sốt virus 1 tuần Viêm amidan 3 ngày Điều trị nội trú tại bệnh viện công Gần nhà em có Bvien Vinmec và bệnh viện công Nhờ cả nhà mình tư ấn giúp em gói bảo hiểm phù hợp cho bé! Em cảm ơn ạ!",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,Anonymous participant,,13,12,1,0,0,0,0,0,0,25,,
1746093093264681,https://www.facebook.com/groups/hoireviewbaohiem/posts/1746093093264681/,2026-09-02,Cần tìm tvv chuyên bán thẻ MIC care để tư vấn mua thẻ và sau này có thể hỗ trợ mình claim ạ. Có nhân viên chính thức của cty ko ạ? Mình tìm ko thấy,hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,ChattyFox28,,5,4,1,0,0,0,0,0,0,12,,
1746123433261647,https://www.facebook.com/groups/hoireviewbaohiem/posts/1746123433261647/,2026-09-02,"Nhờ cả nhà tư vấn giúp mình. Mình không mua BHTS vì thả đã lâu mà không đậu. Giờ trộm vía đã có bé, thì mình có thể mua loại BH nào cho bé và mẹ không ạ?",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,Anonymous participant,,7,7,0,0,0,0,0,0,0,12,,
1746187633255227,https://www.facebook.com/groups/hoireviewbaohiem/posts/1746187633255227/,2026-09-02,"Bảo hiểm sức khỏe cho bé 2 tuổi nào thì tốt về giá và quyền lợi ạ Mong a/c share cho e, please not seeding 🫶",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,RelaxingPapaya8555,,10,10,0,0,0,0,0,0,0,17,,
1746464073227583,https://www.facebook.com/groups/hoireviewbaohiem/posts/1746464073227583/,2026-09-02,e ở ngoài miền bắc mà muốn mua bh nhưng chưa biết mua của Man hay Gen mn dùng của bên nào cho e lời khuyên với ạ ☹️,hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,SweetBlueberry3866,,12,11,1,0,0,0,0,0,0,23,,
1617056133212020,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/posts/1617056133212020/,2026-09-02,"🇻🇳 CHÚC MỪNG 81 NĂM QUỐC KHÁNH NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM (02/9/1945 – 02/9/2026) 🇻🇳 🌟 Hòa chung trong không khí hào hùng của ngày Tết Độc lập, sắc đỏ rực rỡ của lá cờ Tổ quốc lại tung bay trên khắp mọi nẻo đường, thắp sáng niềm tự hào sâu sắc trong trái tim mỗi người Việt Nam. 🕊️ Trải qua 81 năm kể từ ngày Chủ tịch Hồ Chí Minh đọc bản Tuyên ngôn Độc lập, đất nước chúng ta đã đi qua một hành trình vinh quang với biết bao đổi thay. Hôm nay là dịp thiêng liêng để chúng ta cùng nhau trân trọng những giá trị của hòa bình, tự do; tự hào về những thành tựu của dân tộc và vững tin bước vào chặng đường vươn mình phía trước. 🤝 Nhân dịp Quốc khánh 2/9, Bảo hiểm PVI Khánh Hòa kính chúc Quý Khách hàng, Quý Đối tác cùng gia đình một kỳ nghỉ lễ thật nhiều niềm vui, bình an và trọn vẹn khoảnh khắc ý nghĩa bên những người thân yêu. 🎆 Kính chúc mọi gia đình luôn an khang, thịnh vượng. Chúc cho Tổ quốc Việt Nam ngày càng phồn vinh và vững mạnh! ━━━━━━━━━━━━━━━━━━━━━ 🏢 BẢO HIỂM PVI KHÁNH HÒA – ĐỒNG HÀNH VÌ CUỘC SỐNG AN TOÀN ☎️ Hotline: 094.240.2779 📍 Địa chỉ: STH28A.03, Đường số 13, KĐT Lê Hồng Phong II, Nha Trang, Khánh Hòa. 🌐 Website: https://pvikhanhhoa.com",baohiemnhantho.chuyenvien,BẢO HIỂM NHÂN THỌ - Hội chuyên viên tư vấn,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/,Bảo hiểm PVI Khánh Hoà,https://www.facebook.com/pvikhanhhoa,0,0,0,0,0,0,0,0,0,0,,
