CommentID,topic_name,confidence
1745980353275955,quyen loi bao hiem,1.0
1745980353275955,bao hiem gia dinh,1.0
1745988359941821,kinh nghiem su dung,1.0
1745988359941821,boi thuong,1.0
1745988359941821,dich vu tu van,1.0
1746651019875555,san pham va giai phap,1.0
1746651019875555,pham vi bao hiem,1.0
1746651019875555,chi phi bao hiem,1.0
1746651019875555,phau thuat,1.0
1746654096541914,phi bao hiem,1.0
1746654096541914,quyen loi bao hiem,1.0
1746685139872143,han muc bao hiem,1.0
1746685139872143,benh hiem ngheo,1.0
1746685139872143,dieu tri trong ngay,1.0
1746717979868859,bao hiem suc khoe,1.0
1746717979868859,bao hiem nhan tho,1.0
1746717979868859,quy trinh boi thuong,1.0
1746717979868859,phi bao hiem,1.0
1746717979868859,han muc bao hiem,1.0
1745938613280129,chuong trinh moi,1.0
1745939949946662,chuong trinh moi,1.0
1745962899944367,quan tam bao hiem,1.0
1745964223277568,bao hiem tre em,1.0
1745964223277568,the cham soc suc khoe,1.0
1745964223277568,generali,1.0
1745964223277568,phi bao hiem,1.0
1745964463277544,bao hiem tre em,1.0
1745964463277544,generali,1.0
1745964463277544,quyen loi bao hiem,1.0
1745967319943925,bao hiem daiichi,1.0
1745967319943925,the cham soc suc khoe,1.0
1745967319943925,bao hiem nhan tho,1.0
1745967319943925,quyen loi bao hiem,1.0
1745971939943463,bao hiem daiichi,1.0
1745971939943463,the cham soc suc khoe,1.0
1745971939943463,bao hiem nhan tho,1.0
1745971939943463,bao hiem tre em,1.0
1745971939943463,benh bam sinh,1.0
1745972059943451,bao hiem suc khoe,1.0
1745972059943451,chuong trinh khuyen mai,1.0
1745972059943451,the bao hiem,1.0
1745974929943164,bao hiem tre em,1.0
1745974929943164,quyen loi bao hiem,1.0
1745974929943164,chi phi y te,1.0
1745974929943164,bao hiem suc khoe,1.0
1745979639942693,bao hiem suc khoe,1.0
1745979639942693,the bao hiem,1.0
1745979639942693,benh vien,1.0
1745986199942037,bao hiem tre em,1.0
1745986199942037,bao hiem suc khoe,1.0
1745986199942037,quyen loi bao hiem,1.0
1745986199942037,chi tra vien phi,1.0
1745986199942037,thoi gian cho,1.0
1745986199942037,bao hiem nhan tho,1.0
1745989076608416,bao hiem tre em,1.0
1745989076608416,bao hiem suc khoe,1.0
1745989076608416,benh vien,1.0
1745997556607568,bao hiem suc khoe,1.0
1745997556607568,bao hiem tre em,1.0
1745997556607568,tu van bao hiem,1.0
1745997556607568,lua chon san pham,1.0
1746064849934172,bao hiem suc khoe,1.0
1746064849934172,san pham bao hiem,1.0
1746064849934172,sun life,1.0
1746071649933492,bao hiem suc khoe,1.0
1746071649933492,bao hiem tre em,1.0
1746071649933492,tu van bao hiem,1.0
1746090623264928,tu van bao hiem,1.0
1746131479927509,bao hiem suc khoe,1.0
1746131479927509,san pham bao hiem,1.0
1746131479927509,dai ichi,1.0
1746131479927509,phi bao hiem,1.0
1746195589921098,thẻ sức khỏe,1.0
1746195589921098,bảo hiểm cho bé,1.0
1746195589921098,tư vấn bảo hiểm,1.0
1746452379895419,thẻ sức khỏe,1.0
1746452379895419,bảo hiểm nhân thọ,1.0
1746452379895419,tư vấn bảo hiểm,1.0
1746452416562082,thẻ sức khỏe,1.0
1746452416562082,bảo hiểm nhân thọ,1.0
1746452416562082,tư vấn bảo hiểm,1.0
1746592919881365,thẻ sức khỏe,1.0
1746592919881365,bảo hiểm nhân thọ,1.0
1746592919881365,tư vấn bảo hiểm,1.0
1746062893267701,lua chon bao hiem,1.0
1746062893267701,so sanh,1.0
1746063256600998,bao hiem thai san,1.0
1746063256600998,bao hiem suc khoe,1.0
1746063256600998,bao hiem nhan tho,1.0
1746063256600998,quyen loi bao hiem,1.0
1746065569934100,bao hiem thai san,1.0
1746065569934100,lua chon benh vien,1.0
1746065569934100,chi phi sinh,1.0
1746065569934100,goi bao hiem,1.0
1746069879933669,bao hiem thai san,1.0
1746069879933669,sun life,1.0
1746069879933669,benh vien tu,1.0
1746069879933669,chi phi y te,1.0
1746070119933645,bao hiem thai san,1.0
1746070119933645,bao hiem suc khoe,1.0
1746070119933645,chi phi sinh,1.0
1746070119933645,tu van bao hiem,1.0
1746071189933538,bao hiem thai san,1.0
1746071189933538,tu van bao hiem,1.0
1746078949932762,bảo hiểm thai sản,1.0
1746078949932762,phí bảo hiểm,1.0
1746078949932762,quyền lợi bảo hiểm,1.0
1746082296599094,chon cong ty bao hiem,1.0
1746089679931689,bao hiem thai san,1.0
1746089679931689,benh vien,1.0
1746128073261183,công ty bảo hiểm,1.0
1746128073261183,tìm hiểu bảo hiểm,1.0
1746286459912011,bao hiem thai san,1.0
1746286459912011,bao hiem suc khoe,1.0
1746399139900743,so sanh bao hiem,1.0
1746399139900743,bao hiem thai san,1.0
1746399139900743,bao hiem ivf,1.0
1746399139900743,bao hiem sinh mo,1.0
1746445829896074,bao hiem thai san,1.0
1746445829896074,tu van bao hiem,1.0
1746508273223163,phan phoi bao hiem,1.0
1746508273223163,uy tin cong ty,1.0
1746519553222035,kenh phan phoi,1.0
1746519553222035,bao hiem suc khoe,1.0
1746519553222035,bao hiem o to,1.0
1746519553222035,dai ly bao hiem,1.0
1746519553222035,kien thuc san pham,1.0
1746530663220924,kien thuc bao hiem,1.0
1746530663220924,tu van vien,1.0
1746534029887254,spam,1.0
1746552009885456,tu van,1.0
1746552009885456,spam,1.0
1746583203215670,spam,1.0
1746873216520002,boi thuong,1.0
1746873216520002,san pham bao hiem,1.0
1746873216520002,mic care,1.0
1746873216520002,tu van vien,1.0
1746978089842848,tu van,1.0
1747016159839041,phi bao hiem,1.0
1747016159839041,bao hiem suc khoe,1.0
1746483243225666,bao hiem suc khoe,1.0
1746483243225666,bao hiem me va be,1.0
1746491629891494,bao hiem thai san,1.0
1746491629891494,bao hiem tre em,1.0
1746491629891494,thoi diem tham gia bao hiem,1.0
1746491629891494,san pham va giai phap,1.0
1746499369890720,bao hiem thai san,1.0
1746499369890720,bao hiem tre em,1.0
1746499369890720,thoi diem tham gia bao hiem,1.0
1746499369890720,quyen loi bao hiem,1.0
1746499369890720,phi bao hiem,1.0
1746505106556813,bao hiem me va be,1.0
1746505106556813,bao hiem nhan tho,1.0
1746505106556813,the suc khoe,1.0
1746505106556813,so sanh san pham,1.0
1746505106556813,tai tuc bao hiem,1.0
1746506219890035,bao hiem suc khoe,1.0
1746506219890035,bao hiem tre em,1.0
1746506219890035,daiichi life,1.0
1746506219890035,quyen loi bao hiem,1.0
1746509369889720,thẻ sức khỏe,1.0
1746509369889720,bảo hiểm nhân thọ,1.0
1746509369889720,tái tục,1.0
1746509369889720,phí bảo hiểm,1.0
1746509446556379,thẻ sức khỏe,1.0
1746509446556379,bảo hiểm nhân thọ,1.0
1746509446556379,tái tục,1.0
1746509446556379,phí bảo hiểm,1.0
1747252566482067,bao hiem suc khoe,1.0
1747252566482067,bao hiem tre em,1.0
1747252566482067,chi tra vien phi,1.0
1747317183142272,bao hiem suc khoe,1.0
1747317183142272,bao hiem tre em,1.0
1747317183142272,bao hiem nhan tho,1.0
1747317183142272,chi tra ngoai tru,1.0
1747317183142272,chi tra noi tru,1.0
1747317183142272,thoi gian cho,1.0
1746493989891258,bao hiem suc khoe,1.0
1746493989891258,bao hiem tre em,1.0
1746493989891258,bao hiem nhan tho,1.0
1746493989891258,chi tra noi tru,1.0
1746493989891258,chi tra ngoai tru,1.0
1746493989891258,bao lanh vien phi,1.0
1746493989891258,thoi gian xu ly boi thuong,1.0
1746501796557144,bao hiem suc khoe,1.0
1746501796557144,bao hiem tre em,1.0
1746501796557144,thoi gian cho,1.0
1746501796557144,dong chi tra,1.0
1746501796557144,tai tuc,1.0
1746501796557144,bao lanh vien phi,1.0
1746501796557144,chi phi xet nghiem,1.0
1746501796557144,phi bao hiem,1.0
1746512563222734,spam,1.0
1746512563222734,the suc khoe,1.0
1746512563222734,bao hiem nhan tho,1.0
1746531489887508,spam,1.0
1746531489887508,bao hiem tre em,1.0
1746531489887508,generali,1.0
1746531489887508,phi bao hiem,1.0
1746531926554131,spam,1.0
1746531926554131,khuyen mai,1.0
1746531926554131,the suc khoe,1.0
1746531926554131,generali,1.0
1746533163220674,spam,1.0
1746533163220674,bao hiem tre em,1.0
1746533163220674,generali,1.0
1746533163220674,the suc khoe,1.0
1746533163220674,phi bao hiem,1.0
1746533163220674,quyen loi bao hiem,1.0
1746533786553945,spam,1.0
1746533786553945,the suc khoe,1.0
1746533786553945,daiichi,1.0
1746550503218940,san pham va giai phap,1.0
1746550503218940,the suc khoe,1.0
1746550503218940,quyen loi bao hiem,1.0
1746550503218940,phi bao hiem,1.0
1746592776548046,san pham va giai phap,1.0
1746592776548046,the suc khoe,1.0
1746592776548046,phi bao hiem,1.0
1746592776548046,quyen loi bao hiem,1.0
1746600839880573,dich vu tu van,1.0
1746600839880573,the suc khoe,1.0
1746600839880573,phi bao hiem,1.0
1746609719879685,dich vu tu van,1.0
1746609719879685,the suc khoe,1.0
1746609719879685,phi bao hiem,1.0
1746609719879685,quyen loi bao hiem,1.0
1746650119875645,thẻ sức khỏe,1.0
1746650119875645,tư vấn bảo hiểm,1.0
1746981103175880,bảo hiểm trẻ em,1.0
1746981103175880,chi trả viện phí,1.0
1746981103175880,tư vấn bảo hiểm,1.0
1746991639841493,thẻ sức khỏe,1.0
1746991639841493,bảo hiểm nhân thọ,1.0
1746991639841493,bảo hiểm trẻ em,1.0
1746991639841493,quyền lợi bảo hiểm,1.0
1746991639841493,chi phí bảo hiểm,1.0
1747286939811963,thẻ sức khỏe,1.0
1747286939811963,tư vấn bảo hiểm,1.0
1746534216553902,san pham va giai phap,1.0
1746534216553902,bao hiem suc khoe,1.0
1746551193218871,so sanh san pham,1.0
1746551193218871,the bao hiem suc khoe,1.0
1746551193218871,bao hiem nhan tho,1.0
1746551193218871,chinh sach tai tuc,1.0
1746551193218871,phi bao hiem,1.0
1746551193218871,quyen loi bao hiem,1.0
1746556509885006,quy trinh boi thuong,1.0
1746556509885006,bao lanh vien phi,1.0
1746556509885006,manulife,1.0
1746556509885006,dich vu tu van,1.0
1746655349875122,tu van bao hiem,1.0
1746655349875122,bao hiem cho be,1.0
1746717693202221,bao hiem suc khoe,1.0
1746717693202221,bao hiem aia,1.0
1746717693202221,the bao hiem,1.0
1746717693202221,quyen loi bao hiem,1.0
1746978589842798,bao hiem generali,1.0
1746978589842798,chi tra bao hiem,1.0
1747319149808742,bao hiem daiichi,1.0
1747319149808742,bao hiem cho be,1.0
1747319149808742,bao hiem ngoai tru,1.0
1747319149808742,bao hiem noi tru,1.0
1747332786474045,bao hiem nhan tho,1.0
1747332786474045,bao hiem phi nhan tho,1.0
1747332786474045,tu van bao hiem,1.0
1747338573140133,bao hiem suc khoe,1.0
1747338573140133,quy trinh boi thuong,1.0
1747338573140133,the bao hiem roi,1.0
1747338573140133,tu van bao hiem,1.0
1746492616558062,bao hiem suc khoe,1.0
1746492616558062,bao hiem nhan tho,1.0
1746492616558062,phi bao hiem,1.0
1746492616558062,lai suat cam ket,1.0
1746501399890517,so sanh bao hiem,1.0
1746501399890517,quyen loi bao hiem,1.0
1746501399890517,bao hiem dau tu,1.0
1746501399890517,bao hiem bao ve,1.0
1746506503223340,hoi thong tin,1.0
1746507429889914,san pham va giai phap,1.0
1746507429889914,bao hiem suc khoe,1.0
1746507429889914,daiichi,1.0
1746513993222591,so sanh bao hiem,1.0
1746513993222591,phi bao hiem,1.0
1746513993222591,quyen loi bao hiem,1.0
1746513993222591,tai tuc bao hiem,1.0
1746513993222591,sun life,1.0
1746518233222167,chon bao hiem,1.0
1746518233222167,tu van vien,1.0
1746518233222167,nhu cau bao hiem,1.0
1746528159887841,bao hiem generali,1.0
1746528159887841,the suc khoe,1.0
1746528159887841,khuyen mai,1.0
1746548143219176,gioi han chi tra,1.0
1746548143219176,benh hiem ngheo,1.0
1746548143219176,muc bao hiem,1.0
1746553163218674,so sanh bao hiem,1.0
1746553163218674,manulife,1.0
1746553163218674,quyen loi tai nan,1.0
1746553163218674,benh ly nghiem trong,1.0
1746576039883053,muc bao hiem,1.0
1746576039883053,the bao hiem,1.0
1746576039883053,benh hiem ngheo,1.0
1746576039883053,goi thinh vuong,1.0
1746577389882918,the suc khoe,1.0
1746577389882918,benh hiem ngheo,1.0
1746577389882918,tro cap thu nhap,1.0
1746577389882918,chi phi y te,1.0
1746577389882918,goi thinh vuong,1.0
1746578913216099,chi phi bao hiem,1.0
1746578913216099,bao hiem benh hiem ngheo,1.0
1746647659875891,spam,1.0
1746647659875891,tu van bao hiem,1.0
1746647659875891,generali,1.0
1746647659875891,manulife,1.0
1746651153208875,spam,1.0
1746651153208875,dai-ichi life,1.0
1746788696528454,chon tu van vien,1.0
1746788696528454,kinh nghiem mua bao hiem,1.0
1746836226523701,spam,1.0
1746836226523701,generali,1.0
1746836226523701,manulife,1.0
1746836226523701,tu van bao hiem,1.0
1747008036506520,so sanh san pham,1.0
1747008036506520,the suc khoe,1.0
1747008036506520,quy trinh boi thuong,1.0
1747008036506520,tham dinh,1.0
1747316803142310,tu van vien,1.0
1747316803142310,lua chon san pham,1.0
1747358469804810,san pham the suc khoe,1.0
1747358469804810,quyen loi bao hiem,1.0
1747358469804810,quy trinh boi thuong,1.0
1747358469804810,bao hiem ung thu,1.0
1746533269887330,pha san cong ty bao hiem,1.0
1746533269887330,bao ve khach hang,1.0
1747301069810550,thong tin huu ich,1.0
1746578176549506,san pham va giai phap,1.0
1746578176549506,bao hiem suc khoe,1.0
1746578176549506,bao hiem nhan tho,1.0
1746578176549506,chi phi bao hiem,1.0
1746590076548316,san pham va giai phap,1.0
1746590076548316,bao hiem suc khoe,1.0
1746590076548316,bao hiem nhan tho,1.0
1746590076548316,tai tuc bao hiem,1.0
1746592186548105,bao hiem nhan tho,1.0
1746592186548105,bao hiem suc khoe,1.0
1746592186548105,phi bao hiem,1.0
1746592186548105,dieu khoan loai tru,1.0
1746626933211297,bao hiem nhan tho,1.0
1746626933211297,the suc khoe,1.0
1746626933211297,tham dinh ho so,1.0
1746626933211297,tu van,1.0
1746630013210989,bao hiem nhan tho,1.0
1746630013210989,the cham soc suc khoe,1.0
1746630013210989,aia,1.0
1746651963208794,bao hiem suc khoe,1.0
1746651963208794,bao hiem nhan tho,1.0
1746651963208794,tu van,1.0
1746772909863366,tu van bao hiem,1.0
1747370559803601,bao hiem nhan tho,1.0
1747370559803601,the suc khoe,1.0
1747370559803601,aia,1.0
1747370559803601,tai tuc,1.0
1746598006547523,bao hiem thai san,1.0
1746598006547523,the suc khoe,1.0
1746598006547523,daiichi,1.0
1746598006547523,tu van san pham,1.0
1746598123214178,the suc khoe,1.0
1746598123214178,bao hiem thai san,1.0
1746598123214178,sun life,1.0
1746598123214178,phi bao hiem,1.0
1746598149880842,bao hiem thai san,1.0
1746598149880842,daiichi,1.0
1746598149880842,so sanh san pham,1.0
1746607023213288,bảo hiểm ngoại trú,1.0
1746607023213288,bảo hiểm thai sản,1.0
1746607023213288,sản phẩm và giải pháp,1.0
1746607023213288,daiichi,1.0
1746621649878492,tu van bao hiem,1.0
1746621649878492,bao hiem thai san,1.0
1746625069878150,so sanh bao hiem,1.0
1746625069878150,quyen loi bao hiem,1.0
1746625069878150,bao hiem thai san,1.0
1746625069878150,bao hiem suc khoe,1.0
1746635493210441,quyen loi bao hiem,1.0
1746635493210441,bao hiem thai san,1.0
1746635493210441,bao hiem ngoai tru,1.0
1746651446542179,quyen loi bao hiem,1.0
1746651446542179,bao hiem thai san,1.0
1746651446542179,bao hiem ngoai tru,1.0
1746651446542179,daiichi,1.0
1747237349816922,quyen loi bao hiem,1.0
1747237349816922,bao hiem thai san,1.0
1747237349816922,bao hiem ngoai tru,1.0
1747237349816922,bao hiem noi tru,1.0
1747237349816922,bao hiem nhan tho,1.0
1747251196482204,tư vấn sản phẩm,1.0
1747251196482204,bảo hiểm thai sản,1.0
1747251196482204,bảo hiểm ngoại trú,1.0
1747332499807407,bảo hiểm thai sản,1.0
1747332499807407,thời gian chờ,1.0
1747332499807407,bảo hiểm ngoại trú,1.0
1746650913208899,bảo hiểm sức khỏe,1.0
1746650913208899,bảo hiểm nhân thọ,1.0
1746650913208899,tư vấn bán hàng,1.0
1746653103208680,spam,1.0
1746653103208680,tu van vien,1.0
1746653819875275,kinh nghiem mua bao hiem,1.0
1746653819875275,chi phi bao hiem,1.0
1746653819875275,quyen loi bao hiem,1.0
1746656913208299,spam,1.0
1746656913208299,tu van vien,1.0
1746656913208299,bao hiem suc khoe,1.0
1746656913208299,sun life,1.0
1746657349874922,giai phap bao hiem,1.0
1746657349874922,bao hiem nhan tho,1.0
1746657349874922,bao hiem suc khoe,1.0
1746657349874922,chi phi bao hiem,1.0
1746678143206176,bao hiem suc khoe,1.0
1746678143206176,bao hiem nhan tho,1.0
1746678143206176,uu dai,1.0
1746678143206176,generali,1.0
1746703773203613,tu van,1.0
1746704246536899,tuoi tac,1.0
1746704246536899,gia dinh,1.0
1746706576536666,tu van vien,1.0
1746706576536666,daiichi,1.0
1746713253202665,bao hiem nhan tho,1.0
1746713253202665,the cham soc suc khoe,1.0
1746713253202665,daiichi,1.0
1746713253202665,phi bao hiem,1.0
1746713253202665,quyen loi bao hiem,1.0
1746765226530801,san pham gia dinh,1.0
1746765226530801,bao hiem nhan tho,1.0
1746765226530801,tu van bao hiem,1.0
1746786209862036,trai nghiem khach hang,1.0
1746786209862036,dai-ichi,1.0
1746786209862036,boi thuong,1.0
1746850276522296,uu dai,1.0
1746850276522296,the bao hiem,1.0
1746850276522296,generali,1.0
1746894946517829,dai-ichi,1.0
1746894946517829,the suc khoe,1.0
1746894946517829,bao hiem nhan tho,1.0
1746894946517829,lai suat,1.0
1746894946517829,benh bam sinh,1.0
1746924006514923,aia,1.0
1746924006514923,the suc khoe,1.0
1746924006514923,bao hiem gia dinh,1.0
1746924006514923,quyen loi bao hiem,1.0
1746924006514923,chi tra benh ly,1.0
1746924006514923,tu van vien,1.0
1747010013172989,bao hiem suc khoe,1.0
1747010013172989,generali,1.0
1747010013172989,sun life,1.0
1747010013172989,so sanh bao hiem,1.0
1747121093161881,bao hiem nhan tho,1.0
1747121093161881,tu van bao hiem,1.0
1747121093161881,phi bao hiem,1.0
1746963049844352,bao hiem tre em,1.0
1746963049844352,san pham va giai phap,1.0
1746963049844352,quyen loi bao hiem,1.0
1746963049844352,sun life,1.0
1746970856510238,daiichi,1.0
1746970856510238,tu van bao hiem,1.0
1746977016509622,gen,1.0
1746982866509037,bao hiem tre em,1.0
1746982866509037,manulife,1.0
1746982866509037,daiichi,1.0
1746990469841610,bao hiem tre em,1.0
1746990469841610,san pham va giai phap,1.0
1746990469841610,quyen loi bao hiem,1.0
1746990469841610,daiichi,1.0
1746990469841610,phi bao hiem,1.0
1747024756504848,tu van,1.0
1747024756504848,bao hiem tre em,1.0
1747024756504848,san pham,1.0
1747081543165836,tu van,1.0
1747081543165836,bao hiem tre em,1.0
1747081543165836,so sanh san pham,1.0
1747088023165188,tu van,1.0
1747088023165188,bao hiem tre em,1.0
1747088023165188,san pham daiichi,1.0
1747093083164682,bao hiem aia,1.0
1747286606478663,tu van,1.0
1747286606478663,bao hiem tre em,1.0
1747286606478663,san pham,1.0
1747315946475729,toi uu bao hiem,1.0
1747315946475729,the suc khoe,1.0
1747326196474704,phi bao hiem,1.0
1747338683140122,phi bao hiem,1.0
1747338683140122,goi bao hiem,1.0
1747356823138308,tu van bao hiem,1.0
1747356823138308,toi uu chi phi,1.0
1747356823138308,bao hiem suc khoe,1.0
1747356823138308,bao hiem nhan tho,1.0
1747356823138308,aia,1.0
1746951576512166,hop dong bao hiem,1.0
1746951576512166,nguoi duoc bao hiem,1.0
1746951576512166,nguoi mua bao hiem,1.0
1746951576512166,nguoi thu huong,1.0
1746966063177384,thay đổi bên mua,1.0
1746966063177384,quy trình thay đổi,1.0
1746966063177384,aia,1.0
1746967306510593,thay đổi bên mua,1.0
1746967306510593,người được bảo hiểm,1.0
1746973693176621,thay đổi thông tin,1.0
1746973693176621,thay đổi online,1.0
1746974649843192,spam,1.0
1746974649843192,lien he tu van,1.0
1746976189843038,spam,1.0
1746976189843038,lien he tu van,1.0
1746977719842885,thu tuc,1.0
1746977719842885,ho so,1.0
1746977719842885,tu van vien,1.0
1746977719842885,chu ky,1.0
1746980573175933,thu tuc,1.0
1746980573175933,ho tro khach hang,1.0
1746983529842304,doi ben mua bao hiem,1.0
1746983529842304,quy trinh,1.0
1746983599842297,doi ben mua bao hiem,1.0
1746983599842297,quy trinh,1.0
1746983599842297,giay to can thiet,1.0
1746983599842297,thay doi hop dong,1.0
1746986169842040,app aia+,1.0
1746986169842040,quy trinh,1.0
1746986169842040,thay doi hop dong,1.0
1746990949841562,doi ben mua bao hiem,1.0
1747287203145270,doi ben mua bao hiem,1.0
1747315509809106,thay doi thong tin,1.0
1747315509809106,quy trinh,1.0
1747367723137218,thay doi thong tin,1.0
1747367723137218,quy trinh,1.0
1746949333179057,spam,1.0
1746954849845172,spam,1.0
1746954849845172,bao hiem nha o,1.0
1746954849845172,bao hiem cua hang,1.0
1746965869844070,spam,1.0
1746945936512730,san pham va giai phap,1.0
1746945936512730,bao hiem noi tru,1.0
1746947703179220,san pham va giai phap,1.0
1746947703179220,bao hiem noi tru,1.0
1746947703179220,bao hiem tre em,1.0
1746947993179191,phi bao hiem,1.0
1746948013179189,cong ty bao hiem,1.0
1746948073179183,quyen loi bao hiem,1.0
1746948073179183,bao hiem tre em,1.0
1746948073179183,bao hiem suc khoe,1.0
1746952373178753,quyen loi bao hiem,1.0
1746952373178753,bao hiem ngoai tru,1.0
1746952373178753,bao hiem noi tru,1.0
1746956326511691,seeding,1.0
1746957449844912,bao hiem tre em,1.0
1746957449844912,do tuoi tham gia bao hiem,1.0
1746957493178241,san pham bao hiem,1.0
1746957493178241,quyen loi bao hiem,1.0
1746957589844898,san pham bao hiem,1.0
1746957589844898,cong ty bao hiem,1.0
1746958046511519,bao hiem tre em,1.0
1746958046511519,do tuoi tham gia bao hiem,1.0
1746958046511519,quyen loi bao hiem,1.0
1746959563178034,san pham va giai phap,1.0
1746959563178034,bao hiem tre em,1.0
1746959563178034,quyen loi bao hiem,1.0
1746959563178034,sun life,1.0
1746961786511145,tuoi tham gia bao hiem,1.0
1746961786511145,bao hiem tre em,1.0
1746962079844449,so sanh bao hiem,1.0
1746962079844449,quyen loi bao hiem,1.0
1746962079844449,xet nghiem,1.0
1746962079844449,sun life,1.0
1746962079844449,generali,1.0
1746966493177341,generali,1.0
1746967553177235,so sanh bao hiem,1.0
1746967553177235,bao hiem suc khoe,1.0
1746967553177235,generali,1.0
1746967553177235,sun life,1.0
1746972983176692,generali,1.0
1746972983176692,bao hiem suc khoe,1.0
1746972983176692,tu van bao hiem,1.0
1746973796509944,tu van bao hiem,1.0
1746974703176520,bao hiem noi tru,1.0
1746974703176520,phi bao hiem,1.0
1746974703176520,bao hiem nhan tho,1.0
1746976746509649,generali,1.0
1746976746509649,bao hiem suc khoe,1.0
1746976746509649,chi tra vien phi,1.0
1746977456509578,generali,1.0
1746977456509578,san pham va giai phap,1.0
1746984979842159,spam,1.0
1746984979842159,tu van,1.0
1746990486508275,so sanh bao hiem,1.0
1746990486508275,sun life,1.0
1746990486508275,generali,1.0
1746990486508275,phi bao hiem,1.0
1746990486508275,quyen loi bao hiem,1.0
1746990486508275,bao hiem tre em,1.0
1746992246508099,quyen loi bao hiem,1.0
1746992246508099,chi tra vien phi,1.0
1746992246508099,sun life,1.0
1746993609841296,generali,1.0
1746993609841296,san pham va giai phap,1.0
1746993609841296,the bao hiem,1.0
1747001516507172,chi phi bao hiem,1.0
1747001516507172,quyen loi bao hiem,1.0
1747001516507172,bao hiem suc khoe,1.0
1747001696507154,so sanh bao hiem,1.0
1747001696507154,quyen loi bao hiem,1.0
1747001696507154,bao hiem suc khoe,1.0
1747001696507154,tien giuong,1.0
1747009199839737,san pham va giai phap,1.0
1747009199839737,quyen loi bao hiem,1.0
1747009199839737,bao hiem gia dinh,1.0
1747026096504714,so sanh bao hiem,1.0
1747026096504714,phi bao hiem,1.0
1747026096504714,san pham va giai phap,1.0
1747033009837356,spam,1.0
1747033009837356,khuyen mai bao hiem,1.0
1747033009837356,bao hiem tre em,1.0
1747044859836171,pham vi bao hiem,1.0
1747044859836171,dieu khoan bao hiem,1.0
1747044859836171,chi phi y te,1.0
1747048089835848,ten cong ty bao hiem,1.0
1747090586498265,bao hiem suc khoe,1.0
1747090586498265,pacific cross,1.0
1747092066498117,aia,1.0
1747092066498117,tu van bao hiem,1.0
1747100749830582,so sanh bao hiem,1.0
1747100749830582,bao hiem suc khoe,1.0
1747100749830582,dai-ichi,1.0
1747100749830582,chi phi bao hiem,1.0
1747100749830582,dong chi tra,1.0
1747100749830582,quyen loi bao hiem,1.0
1747241059816551,pacific cross,1.0
1747241059816551,bao hiem tre em,1.0
1747241059816551,dong chi tra,1.0
1747241059816551,quyen loi bao hiem,1.0
1747248086482515,quy tac dieu khoan,1.0
1747248086482515,pham vi bao hiem,1.0
1747248086482515,boi thuong,1.0
1747248086482515,generali,1.0
1747257786481545,tu van bao hiem,1.0
1747259586481365,generali,1.0
1747259586481365,trai nghiem tich cuc,1.0
1747265419814115,spam,1.0
1747267343147256,so sanh cong ty bao hiem,1.0
1747267343147256,phi bao hiem,1.0
1747267343147256,quyen loi bao hiem,1.0
1747267343147256,tai tuc bao hiem,1.0
1747268286480495,spam,1.0
1747268286480495,lien he,1.0
1747269086480415,so sanh,1.0
1747269086480415,cam ket,1.0
1747269086480415,sun life,1.0
1747269086480415,generali,1.0
1747270043146986,phi bao hiem,1.0
1747270043146986,chi phi,1.0
1747270043146986,pacific,1.0
1747282623145728,san pham va giai phap,1.0
1747282623145728,tai tuc,1.0
1747282623145728,phi bao hiem,1.0
1747282623145728,tham dinh suc khoe,1.0
1747285693145421,pham vi bao hiem,1.0
1747285693145421,the bao hiem ngoai tru,1.0
1747285693145421,han muc chi tra,1.0
1747300073143983,so sanh,1.0
1747300073143983,generali,1.0
1747300073143983,sun life,1.0
1747312579809399,tuoi tham gia bao hiem,1.0
1747312579809399,bao hiem tre em,1.0
1747313786475945,bao hiem dai ichi,1.0
1747313786475945,bao hiem tre em,1.0
1747313786475945,bao hiem ngoai tru,1.0
1747313786475945,bao hiem noi tru,1.0
1747318573142133,bao hiem nhan tho,1.0
1747333099807347,bao hiem nhan tho,1.0
1747333099807347,bao hiem phi nhan tho,1.0
1747333099807347,tu van,1.0
1747357416471582,phi bao hiem,1.0
1747357416471582,bao hiem nhan tho,1.0
1747357416471582,tich luy,1.0
1746986066508717,kenh phan phoi,1.0
1746986066508717,tu van vien,1.0
1746986066508717,ngan hang,1.0
1746986066508717,cham soc khach hang,1.0
1746989296508394,uy tin,1.0
1746989296508394,phan van,1.0
1746989296508394,review,1.0
1746989296508394,bao hiem,1.0
1746992439841413,kenh phan phoi,1.0
1746992439841413,tu van vien,1.0
1746992439841413,cham soc khach hang,1.0
1746992829841374,kenh phan phoi,1.0
1746992829841374,uy tin cong ty bao hiem,1.0
1746992829841374,ngan hang,1.0
1747034043170586,aia,1.0
1747034043170586,tu van vien,1.0
1747034043170586,kenh phan phoi,1.0
1747034043170586,chat luong dich vu,1.0
1747035636503760,kenh phan phoi,1.0
1747035636503760,bao hiem ngan hang,1.0
1747035636503760,khoan vay,1.0
1747035636503760,lai suat uu dai,1.0
1747036409837016,sunlife,1.0
1747036409837016,acb,1.0
1747036409837016,kenh phan phoi,1.0
1747042613169729,tu van vien,1.0
1747042613169729,bao hiem ngan hang,1.0
1747042613169729,tu van truc tiep,1.0
1747042613169729,kinh nghiem tu van,1.0
1747049333169057,dich vu tu van,1.0
